"","Date.Local","lax.ozone.Mean","lax.ozone.Max.Value","lax.ozone.Max.Hour","lax.ozone.AQI","lax.nitrogen.Mean","lax.nitrogen.Max.Value","lax.nitrogen.Max.Hour","lax.nitrogen.AQI","lax.pm.Max.Value","lax.pm.Max.Hour","lax.pm.Mean","lax.pm.AQI","lax.temp.Mean","lax.temp.Max.Value","lax.temp.Max.Hour","lax.rh.Mean","lax.rh.Max.Value","lax.rh.Max.Hour"
"1230","2010-04-14",0.031231,0.042,11,39,23.543478,38.1,22,36,10.2,0,10.2,43,59.545833,72,11,64.625,79,2
"1231","2010-04-14",0.031231,0.042,11,39,23.543478,38.1,22,36,10.4,0,10.4,43,59.545833,72,11,64.625,79,2
"1232","2010-04-15",0.029824,0.044,12,41,24.445455,45.8,10,42,10.6,0,10.6,44,61.6375,73.8,10,62.041667,79,3
"1233","2010-04-16",0.033167,0.042,10,39,22.882609,37.2,6,35,9.8,0,9.8,41,61.254167,73.6,11,66.416667,84,4
"1234","2010-04-17",0.037583,0.05,11,46,28.386364,46.4,22,43,13.5,0,13.5,54,64.291667,78.9,12,62.333333,80,4
"1235","2010-04-18",0.036,0.056,9,54,19.617391,40.7,0,38,16.5,0,16.5,60,63.425,81,13,68,84,5
"1236","2010-04-19",0.026882,0.045,10,42,23.065217,40.2,6,38,13.5,0,13.5,54,64.2875,75.7,11,65.25,80,5
"1237","2010-04-20",0.031059,0.036,14,33,17.113636,33.2,5,31,6.2,0,6.2,26,57.945833,68.6,10,71.833333,84,14
"1238","2010-04-21",0.030059,0.037,7,34,9.504545,36.3,5,34,4.4,0,4.4,18,54.008333,60.9,14,57.833333,72,5
"1239","2010-04-21",0.030059,0.037,7,34,9.504545,36.3,5,34,4.7,0,4.7,20,54.008333,60.9,14,57.833333,72,5
"1240","2010-04-22",0.0214,0.026,9,24,24.304545,43.4,21,41,5.1,0,5.1,21,54.1625,62.7,16,60.25,79,3
"1241","2010-04-23",0.023,0.033,10,31,21.818182,34.8,0,32,8.2,0,8.2,34,57.525,69.1,11,64.166667,79,23
"1242","2010-04-24",0.029353,0.046,11,43,16.704545,37.1,23,35,12.9,0,12.9,53,61.208333,73.7,11,66.666667,81,2
"1243","2010-04-25",0.037235,0.054,10,50,23.036364,37,0,35,18.5,0,18.5,64,62.220833,77,11,70.208333,84,23
"1244","2010-04-26",0.036824,0.05,11,46,21.7,41.3,9,39,26.9,0,26.9,82,61.270833,75.5,10,75.375,88,6
"1245","2010-04-26",0.036824,0.05,11,46,21.7,41.3,9,39,28,0,28,84,61.270833,75.5,10,75.375,88,6
"1246","2010-04-27",0.029706,0.043,10,40,20.772727,36.9,8,34,22.2,0,22.2,72,60.6125,69.7,13,74.375,82,0
"1247","2010-04-28",0.031706,0.039,9,36,13.15,21.4,6,20,5.5,0,5.5,23,60.508333,66.2,10,64.916667,87,3
"1248","2010-04-29",0.039941,0.045,9,42,7.436364,19.3,0,18,3.2,0,3.2,13,59.7875,66.7,13,36.375,66,0
"1249","2010-04-30",0.027235,0.038,12,35,17.672727,49.3,5,46,4.8,0,4.8,20,64.191667,73.4,11,34.208333,57,23
"1250","2010-05-01",0.030471,0.039,11,36,20.004545,35.8,0,33,9.3,0,9.3,39,63.075,73.8,10,55.208333,75,23
"1251","2010-05-02",0.031923,0.041,9,38,11.877273,39.8,22,37,10.3,0,10.3,43,62.770833,73.6,11,64.708333,76,1
"1252","2010-05-02",0.031923,0.041,9,38,11.877273,39.8,22,37,11.5,0,11.5,48,62.770833,73.6,11,64.708333,76,1
"1253","2010-05-03",0.036,0.049,10,45,25.931818,39.7,23,37,11.8,0,11.8,49,68.366667,84.8,11,58.041667,78,22
"1254","2010-05-04",0.026294,0.047,10,44,32.954545,49.4,9,46,12.8,0,12.8,52,68.375,80.7,11,59.708333,79,0
"1255","2010-05-05",0.036176,0.046,11,43,24.431818,36.4,2,34,14.5,0,14.5,56,65.670833,76.6,11,65.125,83,5
"1256","2010-05-08",0.033412,0.054,9,50,21.218182,44.3,7,42,12.2,0,12.2,51,66.658333,80.2,10,55.916667,73,4
"1257","2010-05-09",0.026471,0.037,10,34,14.036364,29.3,0,27,9,0,9,38,60.179167,66.3,12,65.916667,75,4
"1258","2010-05-10",0.025412,0.038,8,35,14.781818,30.9,5,28,7.1,0,7.1,30,59.1375,68.3,10,64.833333,77,4
"1259","2010-05-11",0.024588,0.042,7,39,16.813636,36.9,5,34,6.5,0,6.5,27,59.645833,67.6,15,54.375,75,0
"1260","2010-05-12",0.022471,0.036,10,33,25.652174,36.4,22,34,11.3,0,11.3,47,63.5875,76.4,11,58.125,77,3
"1261","2010-05-14",0.029,0.037,11,34,22.047826,44,0,42,18.3,0,18.3,64,63.4375,74.9,11,68.958333,81,3
"1262","2010-05-15",0.035412,0.047,10,44,17.443478,30,0,28,22.4,0,22.4,73,62.991667,76.6,11,71.083333,81,21
"1263","2010-05-16",0.047235,0.057,10,58,10.986957,14.8,10,13,23.3,0,23.3,75,62.329167,74.2,12,74.083333,83,2
"1264","2010-05-17",0.027824,0.03,18,28,16.969565,31.2,7,29,11.5,0,11.5,48,58.883333,64.4,14,75.791667,82,2
"1265","2010-05-18",0.013353,0.022,9,20,17.927273,34.5,7,32,7.6,0,7.6,32,60.85,71.3,13,75.333333,85,23
"1266","2010-05-19",0.018353,0.032,11,30,25.447826,42.7,22,40,13.2,0,13.2,53,63.629167,75.9,11,72.625,85,0
"1267","2010-05-20",0.021176,0.035,10,32,24.826087,37.2,22,35,11.5,0,11.5,48,67.720833,78.9,14,64.625,84,4
"1268","2010-05-22",0.033294,0.043,10,40,14.891304,31,3,29,10.2,0,10.2,43,61.395833,71.1,10,57.416667,74,4
"1269","2010-05-23",0.029412,0.041,8,38,8.278261,22.6,20,21,7,0,7,29,58.629167,65.4,14,54.625,70,23
"1270","2010-05-24",0.021294,0.038,11,35,15.952174,36,23,34,9.5,0,9.5,40,60.391667,69.5,11,61.458333,75,2
"1271","2010-05-25",0.023176,0.035,10,32,19.895455,36.7,0,34,7.3,0,7.3,30,61.108333,72.9,11,64.041667,79,22
"1272","2010-05-26",0.028471,0.035,10,32,14.452174,27.5,0,25,5.8,0,5.8,24,62.116667,70.9,12,68.208333,81,23
"1273","2010-05-27",0.024941,0.029,12,27,16.956522,30.3,7,28,5.7,0,5.7,24,61.633333,67.5,11,66.958333,78,0
"1274","2010-05-28",0.017471,0.034,10,31,20.947826,40.6,21,38,6.4,0,6.4,27,62.075,71.3,10,59.958333,76,4
"1275","2010-05-28",0.017471,0.034,10,31,20.947826,40.6,21,38,7,0,7,29,62.075,71.3,10,59.958333,76,4
"1276","2010-05-29",0.034824,0.051,10,47,23.734783,46.6,21,43,8.4,0,8.4,35,70.045833,83.3,11,48.458333,72,4
"1277","2010-05-30",0.043235,0.063,10,77,17.156522,28.8,5,26,10.5,0,10.5,44,70.616667,85.5,11,58.291667,80,23
"1278","2010-05-31",0.036059,0.052,9,48,9.65,15.2,22,14,11.3,0,11.3,47,66.745833,80.3,11,67.083333,81,1
"1279","2010-06-01",0.033588,0.044,10,41,16.068182,27.9,8,25,13.7,0,13.7,54,64.6,74,11,67.833333,78,0
"1280","2010-06-01",0.033588,0.044,10,41,16.068182,27.9,8,25,13.9,0,13.9,55,64.6,74,11,67.833333,78,0
"1281","2010-06-02",0.032353,0.046,12,43,17.33913,28.9,23,26,16,0,16,59,65.766667,76.5,11,66.125,76,0
"1282","2010-06-03",0.029294,0.044,10,41,28.781818,39.8,8,37,22.6,0,22.6,73,66.333333,78.9,13,70.791667,82,4
"1283","2010-06-04",0.029588,0.048,10,44,27.895652,41.8,22,39,20,0,20,68,69.258333,80.6,12,69.583333,84,4
"1284","2010-06-05",0.040647,0.065,11,84,21.678261,31,0,29,25.6,0,25.6,79,70.379167,84.9,12,70.375,83,2
"1285","2010-06-06",0.036235,0.052,10,48,15.122727,21.6,9,20,19.2,0,19.2,66,70.6125,83.1,11,70.25,81,0
"1286","2010-06-07",0.025353,0.036,11,33,19.7,33.6,8,31,16.4,0,16.4,60,68.96087,80.1,12,72.521739,82,2
"1287","2010-06-07",0.025353,0.036,11,33,19.7,33.6,8,31,15.5,0,15.5,58,68.96087,80.1,12,72.521739,82,2
"1288","2010-06-09",0.031471,0.043,11,40,17.240909,28,21,26,10,0,10,42,67.1125,75.9,10,70,80,1
"1289","2010-06-10",0.035,0.041,11,38,15.121739,24.6,6,23,9.3,0,9.3,39,67.208333,74.7,12,67.541667,78,2
"1290","2010-06-11",0.032824,0.038,10,35,13.573913,23.1,8,22,11.6,0,11.6,48,64.566667,70.6,13,68.958333,77,4
"1291","2010-06-12",0.029,0.041,9,38,12.669565,26.6,21,25,12.8,0,12.8,52,65.4,73.9,13,69,78,1
"1292","2010-06-13",0.031294,0.046,10,43,10.904348,19.2,0,18,13.2,0,13.2,53,66.004167,76.6,11,72.75,82,22
"1293","2010-06-13",0.031294,0.046,10,43,10.904348,19.2,0,18,13.3,0,13.3,54,66.004167,76.6,11,72.75,82,22
"1294","2010-06-14",0.025882,0.049,10,45,21.834783,35.7,9,33,13,0,13,53,69.054167,81.6,12,70.375,84,2
"1295","2010-06-17",0.031353,0.05,10,46,23.791304,40.4,9,38,16,0,16,59,67.545833,79.7,11,68.166667,80,3
"1296","2010-06-18",0.030706,0.046,11,43,18.656522,31.3,0,29,14.3,0,14.3,56,67.458333,78.2,12,67.708333,83,2
"1297","2010-06-19",0.026529,0.045,10,42,15.226087,25.3,3,24,11.4,0,11.4,48,66.683333,79.3,12,64.958333,79,3
"1298","2010-06-19",0.026529,0.045,10,42,15.226087,25.3,3,24,12,0,12,50,66.683333,79.3,12,64.958333,79,3
"1299","2010-06-20",0.031471,0.052,10,48,13.359091,24.9,2,23,11.2,0,11.2,47,67.733333,80.7,11,64.416667,79,4
"1300","2010-06-21",0.030471,0.037,11,34,15.591304,29.2,5,27,11.5,0,11.5,48,65.904167,74.6,11,67,78,23
"1301","2010-06-22",0.031647,0.044,10,41,17.609091,33.4,8,31,12.9,0,12.9,53,66.770833,79.6,12,69.083333,82,23
"1302","2010-06-23",0.032353,0.046,10,43,20.778261,37.7,8,35,13.7,0,13.7,54,66.421739,80.1,11,71.608696,84,2
"1303","2010-06-24",0.026412,0.047,11,44,23.526087,44.4,9,42,13.8,0,13.8,55,68.333333,82.7,11,68.833333,83,0
"1304","2010-06-25",0.027471,0.048,10,44,20.652174,34.3,8,32,12.8,0,12.8,52,68.791667,81.1,13,68.125,83,3
"1305","2010-06-25",0.027471,0.048,10,44,20.652174,34.3,8,32,13.7,0,13.7,54,68.791667,81.1,13,68.125,83,3
"1306","2010-06-26",0.028294,0.038,10,35,12.426087,21.4,0,20,9.4,0,9.4,39,67.041667,76.4,12,69.75,79,23
"1307","2010-06-27",0.033941,0.049,11,45,13.473913,17.5,21,16,16,0,16,59,68.9625,80.5,11,69.833333,81,1
"1308","2010-06-28",0.026235,0.035,12,32,19.356522,29.3,6,27,16.8,0,16.8,61,67.141667,79.3,13,72.541667,79,2
"1309","2010-06-29",0.030412,0.037,12,34,17.404545,30.8,8,28,11.3,0,11.3,47,65.275,73.1,14,76.791667,84,5
"1310","2010-06-30",0.024588,0.04,10,37,19.277273,31.4,8,29,0,0,0,0,68.104167,79.9,11,73.458333,82,0
"1311","2010-07-01",0.022176,0.043,9,40,27.727273,45.6,8,42,19.8,0,19.8,67,70.016667,79,10,68.625,84,3
"1312","2010-07-01",0.022176,0.043,9,40,27.727273,45.6,8,42,22.4,0,22.4,73,70.016667,79,10,68.625,84,3
"1313","2010-07-02",0.027118,0.046,10,43,24.756522,34.8,7,32,14.2,0,14.2,55,69.470833,79.6,11,67,80,4
"1314","2010-07-03",0.028647,0.044,9,41,13.056522,21.2,21,20,11.8,0,11.8,49,67.191667,79.3,13,68.541667,79,1
"1315","2010-07-04",0.034941,0.043,10,40,7.495652,11.5,0,10,13.8,0,13.8,55,66.195833,77.2,12,69.416667,80,21
"1316","2010-07-05",0.039294,0.043,12,40,8.626087,16,8,15,13.4,0,13.4,54,65.879167,76.2,14,73.458333,80,2
"1317","2010-07-06",0.033882,0.039,12,36,11.681818,23.5,8,22,6.9,0,6.9,29,63.625,73.4,14,76.833333,86,7
"1318","2010-07-07",0.034706,0.04,12,37,12.517391,27.4,9,25,8.4,0,8.4,35,63.979167,72.1,12,74.583333,81,4
"1319","2010-07-07",0.034706,0.04,12,37,12.517391,27.4,9,25,8.9,0,8.9,37,63.979167,72.1,12,74.583333,81,4
"1320","2010-07-08",0.027706,0.035,12,32,14.075,27.7,7,25,12.2,0,12.2,51,63.65,71.2,13,75.25,80,2
"1321","2010-07-10",0.034471,0.052,10,48,20.295455,29.3,11,27,19.6,0,19.6,67,68.679167,81.1,12,71.833333,82,3
"1322","2010-07-11",0.039353,0.052,11,48,11.227273,19.6,2,18,13.2,0,13.2,53,68.2,80.6,13,73.708333,82,6
"1323","2010-07-12",0.021118,0.036,10,33,16.163636,32.2,22,30,8.9,0,8.9,37,68.166667,78.4,12,70.125,82,0
"1324","2010-07-13",0.014824,0.032,10,30,29.717391,59,10,56,11.2,0,11.2,47,75.525,89.3,11,55.833333,76,4
"1325","2010-07-13",0.014824,0.032,10,30,29.717391,59,10,56,11.6,0,11.6,48,75.525,89.3,11,55.833333,76,4
"1326","2010-07-15",0.026882,0.044,10,41,32.681818,46.7,8,43,13.2,0,13.2,53,82.395833,96,11,49.041667,68,4
"1327","2010-07-16",0.029412,0.063,11,77,36.040909,57.5,9,54,16.5,0,16.5,60,81.795833,97.4,11,51.875,66,23
"1328","2010-07-17",0.027059,0.049,10,45,28.240909,51.3,8,48,15.2,0,15.2,58,79.983333,94.6,12,53.333333,67,5
"1329","2010-07-18",0.026,0.046,9,43,19.745455,28.5,2,26,14.5,0,14.5,56,76.904167,88.6,13,60.416667,77,23
"1330","2010-07-19",0.018941,0.032,10,30,19.531818,30.9,9,28,13.7,0,13.7,54,74.033333,85.3,11,66.541667,81,1
"1331","2010-07-19",0.018941,0.032,10,30,19.531818,30.9,9,28,14.5,0,14.5,56,74.033333,85.3,11,66.541667,81,1
"1332","2010-07-20",0.026,0.035,12,32,19.104545,29.4,9,27,16.1,0,16.1,59,70.995833,81.8,13,70,81,21
"1333","2010-07-23",0.026143,0.04,10,37,17.5,25.7,7,24,9.4,0,9.4,39,68.558333,77.9,13,70.041667,81,3
"1334","2010-07-24",0.026,0.043,10,40,15.331818,29.6,9,27,9.5,0,9.5,40,68.0125,80.4,11,69.958333,85,4
"1335","2010-07-25",0.031765,0.045,10,42,12.195455,26.9,1,25,11,0,11,46,67.929167,80.7,13,71.25,83,3
"1336","2010-07-25",0.031765,0.045,10,42,12.195455,26.9,1,25,10.7,0,10.7,45,67.929167,80.7,13,71.25,83,3
"1337","2010-07-26",0.031,0.038,13,35,16.772727,28.4,7,26,14.3,0,14.3,56,65.854167,78,13,73.125,82,0
"1338","2010-07-27",0.024118,0.037,11,34,18.213636,33.4,8,31,12.8,0,12.8,52,64.833333,74.9,12,71.375,81,0
"1339","2010-07-28",0.023,0.034,10,31,17.713636,32,5,30,7.8,0,7.8,33,66.279167,77,11,66.5,77,2
"1340","2010-07-29",0.026353,0.039,10,36,17.822727,33.1,5,31,7.7,0,7.7,32,67.4125,78.7,11,65.833333,80,4
"1341","2010-07-30",0.027412,0.043,10,40,22.06087,29.6,2,27,10.7,0,10.7,45,67.933333,77.6,13,68.041667,80,4
"1342","2010-07-31",0.036294,0.05,11,46,17.259091,25.4,2,24,16.2,0,16.2,60,68.054167,82.2,13,71.333333,81,1
"1343","2010-07-31",0.036294,0.05,11,46,17.259091,25.4,2,24,17.4,0,17.4,62,68.054167,82.2,13,71.333333,81,1
"1344","2010-08-01",0.028,0.051,10,47,19.568182,31.4,21,29,15.6,0,15.6,58,69.225,80.9,10,68.25,82,0
"1345","2010-08-02",0.019294,0.042,10,39,27.647826,39.7,7,37,11.3,0,11.3,47,68.5875,82.6,12,68.333333,87,5
"1346","2010-08-03",0.016706,0.036,10,33,33.568182,55.2,9,52,13.3,0,13.3,54,71.225,86.9,11,63.291667,80,1
"1347","2010-08-04",0.024353,0.037,10,34,25.56087,35.6,5,33,16.1,0,16.1,59,68.3125,81.9,11,69.625,83,5
"1348","2010-08-05",0.027353,0.041,11,38,22.477273,34.5,10,32,19.3,0,19.3,66,67.3,80.2,11,71.5,84,0
"1349","2010-08-06",0.027941,0.041,11,38,22.763636,43.4,10,41,17.2,0,17.2,62,66.533333,80.7,12,71.166667,82,0
"1350","2010-08-06",0.027941,0.041,11,38,22.763636,43.4,10,41,18.2,0,18.2,64,66.533333,80.7,12,71.166667,82,0
"1351","2010-08-07",0.032412,0.042,10,39,17.76087,28.4,8,26,15.5,0,15.5,58,66.525,79.7,13,69.833333,82,0
"1352","2010-08-08",0.032765,0.046,10,43,11.730435,21.2,22,20,9.3,0,9.3,39,66.783333,79,12,67.708333,79,0
"1353","2010-08-09",0.030412,0.042,11,39,18.227273,29.1,8,27,11.3,0,11.3,47,66.683333,79.5,11,70.625,84,3
"1354","2010-08-10",0.030941,0.043,11,40,20.227273,38.4,9,36,13.7,0,13.7,54,66.9,79,12,71,84,0
"1355","2010-08-11",0.026471,0.042,10,39,19.543478,34.5,10,32,12.8,0,12.8,52,66.733333,79.6,11,69.166667,82,0
"1356","2010-08-12",0.019059,0.037,10,34,22.981818,32.7,8,30,10.3,0,10.3,43,66.808333,80.3,11,69.75,84,3
"1357","2010-08-12",0.019059,0.037,10,34,22.981818,32.7,8,30,10,0,10,42,66.808333,80.3,11,69.75,84,3
"1358","2010-08-13",0.017176,0.031,10,29,22.777273,35.6,8,33,8.2,0,8.2,34,67.2875,80.3,11,69.416667,84,3
"1359","2010-08-14",0.019353,0.038,10,35,21.672727,35.7,9,33,7.7,0,7.7,32,67.220833,82,11,69.5,84,4
"1360","2010-08-15",0.019941,0.04,10,37,20.113636,28.8,21,26,8,0,8,33,69.116667,83.2,11,66.541667,83,4
"1361","2010-08-16",0.022706,0.045,11,42,32.027273,51.6,9,48,10.9,0,10.9,45,73.454167,87.9,12,61.25,80,3
"1362","2010-08-17",0.030118,0.056,12,54,44.586364,69,9,67,15.3,0,15.3,58,80.2,96.5,12,50.208333,72,0
"1363","2010-08-18",0.033294,0.056,11,54,41.477273,66.5,10,64,13,0,13,53,81.213043,95.8,11,43.043478,57,4
"1364","2010-08-18",0.033294,0.056,11,54,41.477273,66.5,10,64,13.5,0,13.5,54,81.213043,95.8,11,43.043478,57,4
"1365","2010-08-19",0.024588,0.042,11,39,34.321739,60.4,0,57,11.5,0,11.5,48,78.791667,92,12,48.041667,69,23
"1366","2010-08-20",0.020353,0.042,11,39,32.8125,62.5,8,60,12,0,12,50,75.016667,92,13,54.666667,74,3
"1367","2010-08-21",0.021824,0.044,10,41,29,42.1,9,40,11,0,11,46,74.558333,89.2,12,54.5,76,4
"1368","2010-08-22",0.026118,0.053,10,49,26.013636,43.3,21,41,11,0,11,46,76.666667,92.2,11,48.416667,69,5
"1369","2010-08-23",0.031882,0.064,12,80,41.340909,57.9,23,54,14.8,0,14.8,57,79.5875,99.2,12,42.333333,60,3
"1370","2010-08-24",0.022412,0.045,10,42,39.727273,89,9,88,16.2,0,16.2,60,79.6125,94.4,10,44.791667,66,23
"1371","2010-08-24",0.022412,0.045,10,42,39.727273,89,9,88,16.2,0,16.2,60,79.6125,94.4,10,44.791667,66,23
"1372","2010-08-25",0.019647,0.046,9,43,32.227273,43.8,8,41,14.3,0,14.3,56,79.1,91.5,15,51.5,69,3
"1373","2010-08-26",0.015308,0.037,11,34,32.8,49.2,8,46,11,0,11,46,76.516667,90.4,11,55.416667,68,21
"1374","2010-08-27",0.023529,0.033,9,31,30.247826,44.1,6,42,14.1,0,14.1,55,71.816667,86.4,11,64.333333,80,22
"1375","2010-08-28",0.033235,0.041,11,38,10.56087,23.1,21,22,10,0,10,42,66.15,76.5,13,66.625,79,0
"1376","2010-08-29",0.027353,0.043,9,40,7.895455,15.9,23,14,9.6,0,9.6,40,66.241667,76.8,11,63.291667,72,0
"1377","2010-08-30",0.017059,0.033,10,31,20.109091,34.7,22,32,9.8,0,9.8,41,65.845833,76.8,11,64.25,75,4
"1378","2010-08-30",0.017059,0.033,10,31,20.109091,34.7,22,32,9.6,0,9.6,40,65.845833,76.8,11,64.25,75,4
"1379","2010-08-31",0.024765,0.044,11,41,27.414286,50.3,10,47,11.5,0,11.5,48,69.633333,81.6,11,59.083333,73,2
"1380","2010-09-01",0.019824,0.042,10,39,34.236364,57.4,9,54,14.4,0,14.4,56,69.408333,84.2,11,63.791667,81,22
"1381","2010-09-02",0.011,0.028,13,26,32.626667,42.9,7,40,14.3,0,14.3,56,69.966667,85.4,12,65.958333,82,2
"1382","2010-09-03",0.008833,0.031,12,29,39.255556,59.2,9,56,12.3,0,12.3,51,72.55,87.5,15,60.541667,82,4
"1383","2010-09-04",0.026471,0.059,10,64,37.7,68.7,9,66,14,0,14,55,75.470833,93.3,11,54.875,74,5
"1384","2010-09-05",0.031529,0.048,9,44,19.709091,37.7,0,35,14.3,0,14.3,56,70.458333,88.6,12,66.958333,82,23
"1385","2010-09-05",0.031529,0.048,9,44,19.709091,37.7,0,35,14.1,0,14.1,55,70.458333,88.6,12,66.958333,82,23
"1386","2010-09-06",0.029882,0.042,9,39,9.647826,13.8,19,12,13.1,0,13.1,53,66.905,78.9,14,71.45,82,0
"1387","2010-09-07",0.017538,0.022,11,20,15.735294,23.4,18,22,10.1,0,10.1,42,65.271429,70.2,15,74.095238,78,0
"1388","2010-09-08",0.025882,0.03,12,28,13.965,23,5,22,7.9,0,7.9,33,65.188889,69.2,15,67.944444,75,6
"1389","2010-09-09",0.014071,0.034,10,31,15.55,28.6,22,26,5.8,0,5.8,24,65.233333,76.6,13,68.625,82,2
"1390","2010-09-10",0.016941,0.033,11,31,24.478261,37.9,10,35,9.2,0,9.2,38,66.033333,79.2,11,67.458333,80,23
"1391","2010-09-11",0.030353,0.043,10,40,18.243478,27,9,25,10.1,0,10.1,42,63.804167,74.9,11,74.5,84,4
"1392","2010-09-11",0.030353,0.043,10,40,18.243478,27,9,25,11.9,0,11.9,50,63.804167,74.9,11,74.5,84,4
"1393","2010-09-12",0.026235,0.049,10,45,20.647826,39.6,22,37,15.6,0,15.6,58,64.883333,79.8,12,72.791667,86,3
"1394","2010-09-15",0.015941,0.035,10,32,30.126087,43.7,3,41,10.7,0,10.7,45,66.925,80.2,11,63.125,78,3
"1395","2010-09-16",0.011706,0.027,9,25,31.495652,50.1,8,47,12.7,0,12.7,52,67.120833,80.1,11,64.291667,78,23
"1396","2010-09-17",0.016294,0.034,11,31,30.682609,40.1,20,38,20.9,0,20.9,70,65.5375,79.3,11,71.083333,85,3
"1397","2010-09-17",0.016294,0.034,11,31,30.682609,40.1,20,38,23,0,23,74,65.5375,79.3,11,71.083333,85,3
"1398","2010-09-19",0.017765,0.04,9,37,24.491304,38.1,8,36,12.3,0,12.3,51,67.458333,82.3,12,67.708333,82,4
"1399","2010-09-21",0.028588,0.034,15,31,20.659091,30.4,5,28,11.5,0,11.5,48,63.166667,70.7,15,78.416667,87,2
"1400","2010-09-22",0.021235,0.04,11,37,21.356522,33.7,23,31,9.7,0,9.7,40,64.666667,72.3,13,67.208333,78,6
"1401","2010-09-23",0.019471,0.04,10,37,29.513636,45.2,21,42,10.2,0,10.2,43,66.416667,82.6,12,63.208333,77,5
"1402","2010-09-23",0.019471,0.04,10,37,29.513636,45.2,21,42,10.7,0,10.7,45,66.416667,82.6,12,63.208333,77,5
"1403","2010-09-24",0.022882,0.053,10,49,47.313043,78.1,18,77,16.2,0,16.2,60,76.708696,99,11,50.478261,76,3
"1404","2010-09-25",0.028941,0.065,9,84,43.769565,73.3,20,71,17.5,0,17.5,62,80.541667,100.3,10,41.666667,67,3
"1405","2010-09-26",0.037471,0.08,10,133,42.421739,73,20,71,14.6,0,14.6,56,85.816667,106.3,12,32.916667,56,0
"1406","2010-09-28",0.020706,0.037,9,34,37.772727,67.7,7,65,13.1,0,13.1,53,83,98.5,13,43.625,55,22
"1407","2010-09-29",0.020647,0.037,10,34,34.463636,53.4,10,50,12.4,0,12.4,52,78.745833,92.9,12,48.875,65,23
"1408","2010-09-29",0.020647,0.037,10,34,34.463636,53.4,10,50,12.3,0,12.3,51,78.745833,92.9,12,48.875,65,23
"1409","2010-09-30",0.018,0.042,10,39,40.154545,57.5,23,54,12.4,0,12.4,52,79.079167,95.4,11,51.916667,70,3
"1410","2010-10-01",0.018353,0.032,9,30,34.171429,50.8,0,47,12.8,0,12.8,52,76.6,90,12,61.083333,79,5
"1411","2010-10-02",0.024412,0.047,11,44,29.465217,45,3,42,14.2,0,14.2,55,73.6125,89,13,63,76,23
"1412","2010-10-03",0.028882,0.041,10,38,15.726087,31.9,0,29,17,0,17,61,67.941667,80.1,12,75.916667,84,6
"1413","2010-10-04",0.013176,0.018,8,17,20.56087,33.1,17,31,8.9,0,8.9,37,61.65,63.9,2,82.583333,85,6
"1414","2010-10-05",0.019,0.026,8,24,19.172727,32.7,6,30,7.2,0,7.2,30,60.083333,67.7,11,73.041667,83,19
"1415","2010-10-05",0.019,0.026,8,24,19.172727,32.7,6,30,6.4,0,6.4,27,60.083333,67.7,11,73.041667,83,19
"1416","2010-10-07",0.020176,0.037,10,34,20.05,35.4,22,33,9,0,9,38,63.6875,74.4,11,64.583333,81,0
"1417","2010-10-08",0.014882,0.031,8,29,29.457143,41.8,21,39,3.2,0,3.2,13,66.0625,80.8,12,63.375,80,23
"1418","2010-10-11",0.023529,0.04,9,37,33.013043,48.1,1,45,16.2,0,16.2,60,72.45,87.6,11,64.208333,84,23
"1419","2010-10-11",0.023529,0.04,9,37,33.013043,48.1,1,45,16.3,0,16.3,60,72.45,87.6,11,64.208333,84,23
"1420","2010-10-12",0.020647,0.031,11,29,27.186364,41.5,12,39,25,0,25,78,68.854167,84.1,12,74.166667,85,5
"1421","2010-10-14",0.022706,0.031,12,29,27.821739,41.3,10,39,39.2,0,39.2,110,66.629167,78.8,12,77.541667,86,2
"1422","2010-10-15",0.027294,0.031,13,29,22.565217,31.1,12,29,25.4,0,25.4,79,65.5125,74.4,14,78.125,84,6
"1423","2010-10-16",0.028,0.03,14,28,20.06087,27.9,12,25,22.5,0,22.5,73,63.85,67.6,12,81.666667,86,6
"1424","2010-10-17",0.026647,0.031,10,29,15.331818,19.2,13,18,12.7,0,12.7,52,61.966667,65.1,12,84.833333,87,1
"1425","2010-10-17",0.026647,0.031,10,29,15.331818,19.2,13,18,14.3,0,14.3,56,61.966667,65.1,12,84.833333,87,1
"1426","2010-10-18",0.012059,0.015,16,14,27.159091,38,13,36,13,0,13,53,63.020833,67.9,11,78.333333,85,3
"1427","2010-10-19",0.011882,0.021,11,19,23.622727,37.7,21,35,14.4,0,14.4,56,63.4625,70.8,13,80.083333,85,3
"1428","2010-10-20",0.016529,0.027,21,25,24.782609,36.4,0,34,7.4,0,7.4,31,61.879167,63.6,15,85.166667,87,3
"1429","2010-10-21",0.026294,0.028,9,26,14.795652,29.3,6,27,7.7,0,7.7,32,62.570833,66.2,14,79.708333,85,5
"1430","2010-10-22",0.016,0.03,11,28,18.217391,32.8,5,30,5.7,0,5.7,24,62.0375,68.5,13,75.875,86,7
"1431","2010-10-23",0.017706,0.03,11,28,18.66087,30.5,1,28,8.3,0,8.3,35,62.783333,70.5,12,76,81,7
"1432","2010-10-23",0.017706,0.03,11,28,18.66087,30.5,1,28,8.6,0,8.6,36,62.783333,70.5,12,76,81,7
"1433","2010-10-24",0.020529,0.029,9,27,15.378261,23.1,0,22,6.6,0,6.6,28,63.166667,73.9,11,76.166667,88,23
