Date.Local,dal.ozone.Mean,dal.ozone.Max.Value,dal.ozone.Max.Hour,dal.ozone.AQI,dal.nitrogen.Mean,dal.nitrogen.Max.Value,dal.nitrogen.Max.Hour,dal.nitrogen.AQI,dal.pm.Max.Value,dal.pm.Max.Hour,dal.pm.Mean,dal.pm.AQI,dal.temp.Mean,dal.temp.Max.Value,dal.temp.Max.Hour,dal.rh.Mean,dal.rh.Max.Value,dal.rh.Max.Hour
10/22/13,0.016941,0.038,11,35,20.766667,46.8,19,43,5.2,0,5.2,22,61.416667,75,15,53.041667,83,6
10/23/13,0.027353,0.043,11,40,27.521739,48.5,19,45,7.5,0,7.5,31,67.75,81,14,48.458333,72,3
10/24/13,0.036706,0.05,12,46,15.220833,30.6,6,28,7.3,0,7.3,30,67.375,78,14,48.291667,66,5
10/25/13,0.031353,0.039,11,36,8.1125,15.3,19,14,7.5,0,7.5,31,60.208333,68,15,54.208333,74,6
10/25/13,0.031353,0.039,11,36,8.1125,15.3,19,14,7.6,0,7.6,32,60.208333,68,15,54.208333,74,6
10/26/13,0.038647,0.046,10,43,8.708333,18.7,7,17,10.1,0,10.1,42,64.166667,76,15,71.416667,92,21
10/27/13,0.023706,0.036,10,33,7.405,16.7,22,15,5,0,5,21,63.333333,67,13,78.5,91,0
10/28/13,0.023118,0.027,11,25,13.245833,25,7,24,8.9,0,8.9,37,68,76,15,80.541667,92,3
10/29/13,0.025118,0.027,17,25,8.0625,12.4,18,11,8,0,8,33,72.75,76,14,81.208333,86,5
10/30/13,0.018765,0.022,9,20,7.3625,11.5,7,10,6,0,6,25,69.5,73,0,87.25,92,23
10/31/13,0.016647,0.036,10,33,13.991667,39.2,20,37,3.9,0,3.9,16,68.833333,75,9,58.333333,93,0
10/31/13,0.016647,0.036,10,33,13.991667,39.2,20,37,3.1,0,3.1,13,68.833333,75,9,58.333333,93,0
11/1/13,0.033941,0.043,8,40,17.895833,33.5,7,31,6.5,0,6.5,27,64.375,74,14,51.25,75,1
11/2/13,0.019765,0.039,10,36,12.4125,30.3,21,28,4.1,0,4.1,17,58.833333,66,14,45.541667,64,4
11/3/13,0.032353,0.038,10,35,10.286364,28.7,0,26,7.9,0,7.9,33,57.458333,65,14,50.875,69,1
11/4/13,0.019,0.026,19,24,12.933333,21.3,8,20,7.8,0,7.8,33,58.083333,61,20,82.125,93,23
11/5/13,0.018818,0.025,19,23,11.505556,19,15,18,8.3,0,8.3,35,65.708333,71,23,89.625,93,0
11/6/13,0.017294,0.021,10,19,8.834783,21.6,19,20,3.8,0,3.8,16,56.583333,72,0,71.666667,90,5
11/6/13,0.017294,0.021,10,19,8.834783,21.6,19,20,4,0,4,17,56.583333,72,0,71.666667,90,5
11/7/13,0.011176,0.026,10,24,20.033333,41.7,19,39,5.1,0,5.1,21,52.25,62,15,60.708333,86,6
11/8/13,0.022882,0.031,10,29,18.016667,39.7,9,37,7.9,0,7.9,33,56.458333,64,11,57.958333,84,5
11/9/13,0.032118,0.039,11,36,9.470833,15.3,7,14,6.8,0,6.8,28,60.458333,68,13,60.5,71,3
11/10/13,0.009,0.019,10,18,14,28.4,19,26,10.5,0,10.5,44,58.833333,64,15,63.291667,81,23
11/11/13,0.013412,0.03,10,28,26.768182,51.1,9,48,16.8,0,16.8,61,61.166667,72,14,66.875,87,4
11/12/13,0.020882,0.026,9,24,9.795833,37.6,0,35,6.3,0,6.3,26,49.75,62,0,50.875,79,2
11/12/13,0.020882,0.026,9,24,9.795833,37.6,0,35,7.2,0,7.2,30,49.75,62,0,50.875,79,2
11/13/13,0.007588,0.018,9,17,20.045833,36,20,34,7.9,0,7.9,33,41.666667,51,15,45.916667,66,23
11/14/13,0.025588,0.03,10,28,18.630435,31.9,2,29,8.6,0,8.6,36,48.666667,59,15,51.583333,69,6
11/15/13,0.024176,0.035,10,32,13.520833,36.8,19,34,14.5,0,14.5,56,61.875,73,15,70.666667,83,6
11/16/13,0.025176,0.031,10,29,5.608333,8.2,2,8,5.4,0,5.4,23,70.166667,77,15,76.625,88,2
11/17/13,0.032765,0.037,10,34,7.745455,27.8,20,25,4.9,0,4.9,20,76.833333,86,14,51.083333,88,7
11/18/13,0.032471,0.034,9,31,8.6375,17.6,7,16,2.8,0,2.8,12,64.708333,70,14,24.916667,35,23
11/18/13,0.032471,0.034,9,31,8.6375,17.6,7,16,3.2,0,3.2,13,64.708333,70,14,24.916667,35,23
11/19/13,0.030882,0.037,11,34,8.6,14.9,7,13,4.3,0,4.3,18,61.375,68,15,33.5,44,3
11/20/13,0.018765,0.021,11,19,14.9125,23.3,7,22,8.7,0,8.7,36,57.458333,65,15,54.5,73,23
11/21/13,0.007118,0.01,12,9,14.258333,23.6,7,22,14.7,0,14.7,56,63.875,74,15,85.041667,92,9
11/25/13,0.012267,0.016,21,15,9.661538,13.3,17,12,6.5,0,6.5,27,37.538462,38,14,83.769231,89,11
11/26/13,0.025647,0.029,13,27,7.2625,14.1,7,13,6.2,0,6.2,26,42.75,52,15,62.625,89,3
11/27/13,0.012765,0.029,9,27,14.995833,37,22,35,5.7,0,5.7,24,37.875,44,15,43.708333,63,5
11/28/13,0.012294,0.025,10,23,23.504167,35.3,0,33,11.5,0,11.5,48,41.458333,52,14,50.083333,65,6
11/29/13,0.023412,0.035,11,32,20.970833,30.9,0,28,14.8,0,14.8,57,45.458333,57,14,61.166667,83,6
11/30/13,0.024,0.035,10,32,13.845455,22.5,7,21,8.6,0,8.6,36,54.125,66,15,68.25,83,23
11/30/13,0.024,0.035,10,32,13.845455,22.5,7,21,8.3,0,8.3,35,54.125,66,15,68.25,83,23
12/2/13,0.010643,0.034,10,31,28.991667,47.5,18,44,NA,NA,NA,NA,63.083333,69,14,60,81,23
12/3/13,0,0,19,0,26.1875,32.6,0,30,NA,NA,NA,NA,56.466667,72,13,64.642857,92,5
12/4/13,0.017353,0.025,11,23,17.0625,26.9,18,25,10,0,10,42,63.125,78,14,44.461538,58,21
12/5/13,0.017,0.019,19,18,6.004167,10.5,17,9,4.9,0,4.9,20,35.083333,47,0,66.666667,89,22
12/7/13,0.016,0.016,23,15,7.826667,9.8,17,8,11.2,0,11.2,47,23.6,26,17,80.2,90,19
12/8/13,0.014917,0.017,13,16,10.305556,13.9,19,12,17.9,0,17.9,63,29.65,33,16,90.35,94,23
12/9/13,0.016529,0.018,7,17,10.943478,15.2,0,14,16,0,16,59,32.291667,33,5,78.791667,94,0
12/10/13,0.008941,0.024,9,22,22.0375,41.3,19,39,14.7,0,14.7,56,29.666667,37,16,63.25,77,5
12/11/13,0.009,0.012,11,11,30.408333,42,20,40,22.8,0,22.8,74,36.458333,45,13,66.5,83,6
12/12/13,0.008353,0.019,9,18,30.845833,43.8,20,41,23,0,23,74,39.291667,48,15,63.375,81,5
12/12/13,0.008353,0.019,9,18,30.845833,43.8,20,41,22.4,0,22.4,73,39.291667,48,15,63.375,81,5
12/13/13,0.005176,0.007,7,6,25.295833,40.6,0,38,19.4,0,19.4,66,44,48,22,79.416667,92,16
12/14/13,0.013471,0.022,12,20,13.15,26.7,23,25,21.6,0,21.6,71,42.083333,47,0,76.458333,94,4
12/15/13,0.015765,0.029,10,27,21.872727,39.7,18,37,17.5,0,17.5,62,44.458333,60,15,58.291667,85,5
12/16/13,0.014588,0.024,10,22,23.966667,44.1,18,42,7.8,0,7.8,33,51.625,66,15,52.5,77,6
12/17/13,0.005118,0.012,10,11,38.233333,52.6,18,49,12.8,0,12.8,52,53.75,70,15,53.25,79,7
12/18/13,0.033294,0.042,12,39,24.1875,60.5,9,57,14.7,0,14.7,56,55.625,70,14,59.958333,85,5
12/18/13,0.033294,0.042,12,39,24.1875,60.5,9,57,15.1,0,15.1,57,55.625,70,14,59.958333,85,5
12/19/13,0.026471,0.032,11,30,8.325,18.9,7,17,5.7,0,5.7,24,63.25,73,15,72.5,87,7
12/20/13,0.004176,0.009,7,8,9.025,18.3,9,17,14.5,0,14.5,56,56.666667,69,0,81.875,92,22
12/21/13,0.003353,0.009,23,8,13.370833,19.6,19,18,7.4,0,7.4,31,44.666667,54,15,91.916667,94,12
12/22/13,0.021471,0.025,12,23,5.255,10,7,9,7,0,7,29,37.708333,44,0,71.583333,94,0
12/23/13,0.011588,0.016,9,15,18.825,34.5,20,32,13.4,0,13.4,54,35.958333,46,15,66.583333,83,3
12/24/13,0.019706,0.024,11,22,12.004167,21.2,7,20,10.4,0,10.4,43,39.458333,52,15,65,84,6
12/24/13,0.019706,0.024,11,22,12.004167,21.2,7,20,11.2,0,11.2,47,39.458333,52,15,65,84,6
12/25/13,0.022,0.033,10,31,9.0875,15.7,0,14,9.4,0,9.4,39,44.583333,56,13,65.541667,79,23
12/26/13,0.006471,0.015,11,14,23.3375,40.4,20,38,21.9,0,21.9,72,42.125,53,16,70.416667,90,5
12/27/13,0.010235,0.023,12,21,35.495833,61.3,10,58,28,0,28,84,46.25,57,15,66.791667,89,5
12/28/13,0.025353,0.036,11,33,24.479167,49.3,10,46,20,0,20,68,49.916667,61,15,63.625,90,6
12/29/13,0.016824,0.022,21,20,11.745455,25,8,24,10.8,0,10.8,45,40.458333,49,12,70.666667,79,18
12/30/13,0.010118,0.023,9,21,15.1625,37.9,22,35,5.5,0,5.5,23,35.458333,42,16,50.708333,66,0
12/30/13,0.010118,0.023,9,21,15.1625,37.9,22,35,4.9,0,4.9,20,35.458333,42,16,50.708333,66,0
12/31/13,0.016417,0.022,12,20,23.325,35.5,9,33,14.5,0,14.5,56,41.041667,53,15,54.666667,78,4
1/1/14,0.021647,0.03,10,28,8.983333,16.6,18,15,9.3,0,9.3,39,48.958333,69,16,59.416667,84,6
1/2/14,0.012882,0.027,9,25,13.379167,35.9,23,33,10.3,0,10.3,43,33.375,41,15,53.541667,69,4
1/3/14,0.024765,0.029,10,27,19.695833,35.6,0,33,10.2,0,10.2,43,39.541667,51,15,49.625,70,3
1/4/14,0.028706,0.035,13,32,7.3375,16.7,23,15,4.9,0,4.9,20,54.416667,69,15,64.25,84,7
1/5/14,0.033059,0.035,12,32,3.513636,10.3,0,9,7.7,0,7.7,32,33.75,54,0,54.166667,71,4
1/5/14,0.033059,0.035,12,32,3.513636,10.3,0,9,7.3,0,7.3,30,33.75,54,0,54.166667,71,4
1/6/14,0.015706,0.029,9,27,13.9,39.5,21,37,4.6,0,4.6,19,23.375,31,15,41.333333,51,6
1/7/14,0.026471,0.029,10,27,17.291667,34,0,32,6.4,0,6.4,27,34.625,47,15,38.833333,62,5
1/8/14,0.013,0.018,19,17,14.479167,25.7,15,24,8.5,0,8.5,35,43.041667,48,21,80.916667,94,19
1/9/14,0.001294,0.004,7,4,14.208333,20.3,15,19,17,0,17,61,45.375,48,0,91.583333,94,0
1/10/14,0.008235,0.013,7,12,15.491667,29.7,19,27,8.2,0,8.2,34,59.25,68,16,82.166667,96,5
1/11/14,0.015529,0.033,11,31,22.8375,41.2,20,39,7.3,0,7.3,30,54.083333,68,16,49.125,83,5
1/11/14,0.015529,0.033,11,31,22.8375,41.2,20,39,7,0,7,29,54.083333,68,16,49.125,83,5
1/12/14,0.036941,0.045,10,42,10.377273,32.1,0,30,6.3,0,6.3,26,59.541667,72,13,45.208333,74,23
1/13/14,0.015824,0.031,10,29,14.65,39.3,21,37,3.8,0,3.8,16,57.125,64,0,40.708333,84,3
1/14/14,0.024765,0.032,13,30,18.316667,34.6,7,32,4.2,0,4.2,18,50.958333,64,14,37.25,54,6
1/15/14,0.016647,0.028,10,26,20.665217,41.3,18,39,3.1,0,3.1,13,45.666667,56,16,37.833333,50,7
1/16/14,0.021941,0.03,22,28,22.733333,44.6,19,42,5.4,0,5.4,23,52.041667,64,16,37.708333,60,7
1/17/14,0.017,0.035,9,32,15.033333,43.3,20,41,6.7,0,6.7,28,49.208333,54,16,21.708333,34,23
1/17/14,0.017,0.035,9,32,15.033333,43.3,20,41,6.5,0,6.5,27,49.208333,54,16,21.708333,34,23
1/18/14,0.021824,0.038,10,35,20.3,42.9,20,40,7.7,0,7.7,32,53.041667,68,15,34.166667,51,5
1/19/14,0.021294,0.032,10,30,17.925,29,5,27,6.4,0,6.4,27,51.291667,65,16,40.458333,70,6
1/20/14,0.036765,0.044,10,41,18.529167,34.6,4,32,7.5,0,7.5,31,57.625,72,14,37.416667,60,7
1/21/14,0.015412,0.032,8,30,14.491667,43.3,21,41,4,0,4,17,44.625,54,0,29.166667,37,7
1/22/14,0.025824,0.033,23,31,21.804167,35.6,1,33,8.8,0,8.8,37,46.166667,58,14,38.416667,62,7
1/23/14,0.027353,0.029,14,27,6.508333,10.8,9,9,4.5,0,4.5,19,34.416667,45,0,31.916667,46,10
1/23/14,0.027353,0.029,14,27,6.508333,10.8,9,9,5.1,0,5.1,21,34.416667,45,0,31.916667,46,10
1/24/14,0.018824,0.024,10,22,13.970833,27,19,25,4.2,0,4.2,18,29.791667,41,16,30.583333,44,23
1/25/14,0.010353,0.024,10,22,23.1875,45.5,19,42,6.2,0,6.2,26,47.625,65,16,42.375,66,6
1/26/14,0.024882,0.035,11,32,20.413636,42.5,23,40,10.5,0,10.5,44,58.708333,73,15,41.666667,58,23
1/27/14,0.031765,0.034,7,31,7.825,37.4,0,35,5.3,0,5.3,22,37.625,51,3,27,62,0
1/28/14,0.016882,0.031,10,29,12.683333,42.3,23,40,3.9,0,3.9,16,28.416667,35,16,33.916667,45,23
1/29/14,0.027353,0.032,10,30,23.945833,47.1,7,44,11.3,0,11.3,47,34.125,46,15,42.416667,72,6
1/29/14,0.027353,0.032,10,30,23.945833,47.1,7,44,17.2,0,17.2,62,34.125,46,15,42.416667,72,6
1/30/14,0.027235,0.032,10,30,10.795833,17.3,7,16,4.5,0,4.5,19,45.083333,58,16,53.416667,81,23
1/31/14,0.032118,0.037,11,34,7.933333,12.2,18,11,6.7,0,6.7,28,64,74,15,65.916667,85,0
2/1/14,0.013882,0.019,20,18,7.166667,12.2,7,11,15.9,0,15.9,59,51.833333,66,0,66.166667,77,5
2/2/14,0.024176,0.027,20,25,4.445455,5.8,12,5,12.4,0,12.4,52,33.791667,39,0,78.541667,89,14
2/3/14,0.018529,0.022,14,20,12.054167,24.1,10,23,14.7,0,14.7,56,36.166667,42,15,74.208333,80,0
2/4/14,0.014588,0.027,23,25,12.4625,18.9,7,17,7,0,7,29,42.208333,47,15,81.791667,92,5
2/4/14,0.014588,0.027,23,25,12.4625,18.9,7,17,6.8,0,6.8,28,42.208333,47,15,81.791667,92,5
2/5/14,0.030294,0.031,12,29,5.8,7.5,17,7,10.7,0,10.7,45,29.5,39,0,61.708333,75,0
2/6/14,0.024118,0.027,7,25,7.870833,11,22,10,7.7,0,7.7,32,21.125,24,15,69.666667,82,8
2/7/14,0.011471,0.013,7,12,14.866667,22.9,16,21,18.9,0,18.9,65,28.458333,32,16,72.208333,84,23
2/8/14,0.013824,0.019,11,18,12.45,22.7,21,21,19.9,0,19.9,67,41.208333,53,15,78.25,93,7
2/9/14,0.014,0.018,10,17,8.718182,12.5,0,11,21.7,0,21.7,71,42.916667,47,13,86.291667,94,6
2/10/14,0.017412,0.022,23,20,9.683333,13.4,9,12,14.3,0,14.3,56,33.291667,38,0,90.083333,92,21
2/10/14,0.017412,0.022,23,20,9.683333,13.4,9,12,14.8,0,14.8,57,33.291667,38,0,90.083333,92,21
2/11/14,0.021353,0.023,13,21,10.920833,14.8,18,13,18.9,0,18.9,65,32.291667,36,18,73.541667,88,0
2/12/14,0.014941,0.033,10,31,19.347826,44.6,20,42,13.5,0,13.5,54,39.916667,50,17,59.083333,76,5
2/13/14,0.024706,0.035,11,32,25.504167,49.3,8,46,12.8,0,12.8,52,49.5,66,15,58.125,83,4
2/14/14,0.023,0.042,11,39,20.770833,43.6,21,41,7.3,0,7.3,30,56.333333,70,14,45.416667,77,7
2/15/14,0.034824,0.041,11,38,17.391667,39,0,37,5.7,0,5.7,24,56.083333,69,16,37.541667,57,5
2/16/14,0.034412,0.044,11,41,7.905,11.9,8,10,9.3,0,9.3,39,62.208333,74,15,64.125,84,8
2/16/14,0.034412,0.044,11,41,7.905,11.9,8,10,9.4,0,9.4,39,62.208333,74,15,64.125,84,8
2/17/14,0.021824,0.04,10,37,13.320833,41.5,23,39,9.1,0,9.1,38,66.083333,73,15,43.458333,86,6
2/18/14,0.028529,0.042,11,39,22.429167,40,7,38,11,0,11,46,65.25,80,15,47.208333,72,23
2/19/14,0.019588,0.024,22,22,10.6375,19.1,20,18,14.4,0,14.4,56,66.375,71,17,80.041667,91,7
2/20/14,0.023471,0.037,11,34,8.55,31.9,23,29,8,0,8,33,64.5,72,10,49.666667,76,1
2/21/14,0.032588,0.039,11,36,21.525,40.4,9,38,4.4,0,4.4,18,54.125,66,16,36,75,7
2/22/14,0.041,0.05,11,46,8.545833,19.3,7,18,5.1,0,5.1,21,63.166667,74,15,41.25,66,23
2/22/14,0.041,0.05,11,46,8.545833,19.3,7,18,5.2,0,5.2,22,63.166667,74,15,41.25,66,23
2/23/14,0.034588,0.041,11,38,7.436364,13.8,7,12,7.9,0,7.9,33,59.583333,69,13,66.875,92,7
2/24/14,0.024412,0.027,15,25,10.116667,13.3,13,12,12.3,0,12.3,51,51.833333,57,17,64.583333,72,5
2/25/14,0.025412,0.029,19,27,9.3375,14.7,7,13,18.7,0,18.7,65,49.791667,54,0,70,89,8
2/26/14,0.021941,0.035,11,32,9.390909,39.8,23,37,7.5,0,7.5,31,37.791667,43,0,43.375,60,1
2/27/14,0.030529,0.036,12,33,25.766667,43.8,7,41,11.5,0,11.5,48,43,54,15,44.583333,68,6
2/28/14,0.030824,0.039,10,36,11.666667,20.6,18,19,7,0,7,29,60.041667,83,16,50.375,75,7
2/28/14,0.030824,0.039,10,36,11.666667,20.6,18,19,6.8,0,6.8,28,60.041667,83,16,50.375,75,7
3/1/14,0.025353,0.036,11,33,10.75,16.3,7,15,10.2,0,10.2,43,66.25,80,14,71.75,93,7
3/2/14,0.026824,0.03,20,28,3.986364,6.2,0,6,10.5,0,10.5,44,31.666667,71,0,80,88,6
3/3/14,0.035059,0.039,11,36,5.854167,9.5,19,8,6.6,0,6.6,28,24.458333,32,16,61.333333,71,0
3/4/14,0.024118,0.028,10,26,14.6,20.2,7,19,13.6,0,13.6,54,36.916667,49,16,57.166667,71,23
3/5/14,0.028412,0.031,13,29,17.516667,29.2,7,27,14.9,0,14.9,57,44.75,54,16,59.291667,84,4
3/6/14,0.019059,0.036,11,33,16.4125,47.7,21,44,19.2,0,19.2,66,46.75,54,17,65.333333,82,3
3/6/14,0.019059,0.036,11,33,16.4125,47.7,21,44,17.8,0,17.8,63,46.75,54,17,65.333333,82,3
3/7/14,0.039824,0.046,11,43,21.583333,43.6,0,41,16.2,0,16.2,60,52.75,66,15,59.25,83,6
3/8/14,0.020059,0.022,14,20,8.9125,15.3,7,14,21.7,0,21.7,71,48.875,55,0,73.791667,84,8
3/9/14,0.028294,0.044,11,41,11.609091,48.2,21,45,16.3,0,16.3,60,48.708333,60,16,63.666667,80,4
3/10/14,0.038235,0.05,12,46,18.325,47.5,8,44,11.9,0,11.9,50,61.916667,77,15,56.791667,85,6
3/11/14,0.036353,0.041,13,38,9.7625,22.9,6,21,6,0,6,25,67.791667,81,16,59.125,85,6
3/12/14,0.027059,0.044,11,41,8.7,41.6,23,39,3.7,0,3.7,15,53.5,60,15,35.416667,57,4
3/12/14,0.027059,0.044,11,41,8.7,41.6,23,39,4.3,0,4.3,18,53.5,60,15,35.416667,57,4
3/13/14,0.044765,0.052,11,48,18.979167,40.9,1,38,6.5,0,6.5,27,55.375,68,15,35.75,69,5
3/14/14,0.035941,0.047,11,44,9.833333,18.5,7,17,7.4,0,7.4,31,60.75,72,15,56.75,75,6
3/15/14,0.025588,0.031,16,29,9.975,19.4,23,18,9.4,0,9.4,39,60.875,66,14,85.208333,92,16
3/16/14,0.030353,0.034,18,31,4.19,22.5,0,21,4.9,0,4.9,20,47.5,57,3,71.208333,92,0
3/17/14,0.032294,0.039,11,36,12.629167,27.8,6,25,4.5,0,4.5,19,49.25,61,16,43.5,68,5
3/18/14,0.044588,0.056,12,54,9.879167,15.7,14,14,8,0,8,33,65.25,81,15,37.25,58,5
3/18/14,0.044588,0.056,12,54,9.879167,15.7,14,14,6.8,0,6.8,28,65.25,81,15,37.25,58,5
3/19/14,0.024059,0.044,11,41,13.120833,44.6,22,42,9,0,9,38,56.083333,64,16,39.416667,53,8
3/20/14,0.036176,0.05,11,46,23.379167,41.9,8,39,11.2,0,11.2,47,59,72,15,39.541667,69,4
3/21/14,0.039765,0.052,10,48,16.3125,38.7,6,36,12.9,0,12.9,53,67,79,14,50.791667,70,23
3/22/14,0.031941,0.035,23,32,7.0875,12.8,5,11,10.8,0,10.8,45,60.291667,67,0,65.333333,82,22
3/23/14,0.035235,0.042,11,39,5.672727,16.4,21,15,7,0,7,29,52.5,57,15,43.083333,61,4
3/24/14,0.033529,0.045,11,42,18.054167,42.6,23,40,8.6,0,8.6,36,55.333333,66,17,40.958333,56,7
3/24/14,0.033529,0.045,11,42,18.054167,42.6,23,40,8.2,0,8.2,34,55.333333,66,17,40.958333,56,7
3/25/14,0.038529,0.045,10,42,8.725,41.2,0,39,6.8,0,6.8,28,53.958333,62,15,34.083333,56,5
3/26/14,0.035471,0.041,15,38,13.3375,26.5,9,25,9.5,0,9.5,40,54.333333,62,16,55.083333,72,23
3/27/14,0.027471,0.037,11,34,7.670833,13.6,23,12,6.5,0,6.5,27,68.333333,80,15,74.458333,91,8
3/28/14,0.026529,0.031,19,29,11.075,23,6,22,9.8,0,9.8,41,68.791667,82,12,68.708333,89,1
3/29/14,0.031471,0.049,11,45,11.5625,44.5,21,42,9.2,0,9.2,38,60.666667,73,16,43.125,72,5
3/30/14,0.048294,0.054,11,50,8.740909,35.8,0,33,6.7,0,6.7,28,65.791667,77,15,36,49,23
3/30/14,0.048294,0.054,11,50,8.740909,35.8,0,33,6.5,0,6.5,27,65.791667,77,15,36,49,23
3/31/14,0.04,0.04,7,37,6.2,8.2,12,8,6.7,0,6.7,28,63.076923,73,12,65.384615,77,6
4/3/14,0.028733,0.032,13,30,5.225,13.9,21,12,16,0,16,59,75.75,82,14,67.166667,77,0
4/4/14,0.039235,0.045,11,42,5.725,10.8,20,9,4,0,4,17,57.625,66,16,38.125,57,6
4/5/14,0.029471,0.033,7,31,6.075,11,1,10,5.5,0,5.5,23,54.166667,58,0,50.916667,73,15
4/5/14,0.029471,0.033,7,31,6.075,11,1,10,5.8,0,5.8,24,54.166667,58,0,50.916667,73,15
4/6/14,0.030353,0.036,11,33,4.827273,7.6,22,7,5.3,0,5.3,22,50,52,0,84.625,91,17
4/7/14,0.034706,0.045,12,42,10.704167,22.4,5,21,3.2,0,3.2,13,56.25,67,17,72.375,93,0
4/8/14,0.023353,0.047,11,44,12.379167,41.1,23,39,3.2,0,3.2,13,60.5,70,15,44.625,79,0
4/9/14,0.051235,0.062,12,74,17.3,37.4,8,35,8.2,0,8.2,34,66.375,80,14,43.875,74,6
4/10/14,0.048353,0.056,11,54,6.886957,14.6,6,13,NA,NA,NA,NA,72.958333,85,16,47.416667,74,6
4/11/14,0.041294,0.049,11,45,5.891667,8.8,6,8,6.7,0,6.7,28,72.125,82,15,62.166667,80,5
4/11/14,0.041294,0.049,11,45,5.891667,8.8,6,8,7.1,0,7.1,30,72.125,82,15,62.166667,80,5
4/12/14,0.040529,0.044,10,41,3.729167,11.5,6,10,8.4,0,8.4,35,74.208333,83,15,60.208333,76,6
4/14/14,0.031235,0.04,14,37,6.54375,17.8,23,16,3.9,0,3.9,16,48.375,52,17,52.6875,67,8
4/15/14,0.036529,0.049,11,45,17.904167,36.8,7,34,6,0,6,25,51.25,62,16,37.791667,69,5
4/16/14,0.045471,0.052,11,48,12.35,34.4,6,32,6.8,0,6.8,28,56.458333,67,16,45.125,63,6
4/17/14,0.034647,0.04,15,37,12.270833,22.3,7,21,9,0,9,38,59.041667,64,14,69.666667,82,23
4/17/14,0.034647,0.04,15,37,12.270833,22.3,7,21,9.5,0,9.5,40,59.041667,64,14,69.666667,82,23
4/18/14,0.046353,0.063,11,77,12.225,28.9,6,26,12,0,12,50,66.25,75,15,55.041667,89,2
4/19/14,0.037588,0.054,10,50,14.145833,32.7,1,30,13.2,0,13.2,53,68.666667,77,14,53.5,75,6
4/20/14,0.037235,0.049,10,45,6.886364,22.9,0,21,10.7,0,10.7,45,69.375,78,13,63.25,90,20
4/21/14,0.025,0.036,11,33,9.716667,20,6,19,8.8,0,8.8,37,71,80,14,74.916667,89,0
4/22/14,0.038294,0.062,11,74,14.3625,44.6,23,42,9.2,0,9.2,38,73.625,83,15,59.333333,91,5
4/23/14,0.047588,0.057,11,58,17.733333,47.2,0,44,12.5,0,12.5,52,75.583333,85,13,56.333333,78,2
4/23/14,0.047588,0.057,11,58,17.733333,47.2,0,44,11.7,0,11.7,49,75.583333,85,13,56.333333,78,2
4/24/14,0.046235,0.054,13,50,5.991667,9.8,21,8,7.4,0,7.4,31,74.791667,82,14,50.583333,77,5
4/25/14,0.044647,0.055,11,51,10.3375,27.7,7,25,3.5,0,3.5,15,72.583333,83,15,30,45,6
4/26/14,0.031059,0.037,12,34,7.408333,18.2,6,17,13.6,0,13.6,54,73,82,14,63.5,79,23
4/27/14,0.035176,0.041,11,38,5.272727,16,21,15,17,0,17,61,81.208333,91,15,48.458333,84,8
4/28/14,0.047412,0.054,13,50,8.641667,19.6,5,18,13.3,0,13.3,54,74.833333,82,16,24.958333,37,23
4/29/14,0.033294,0.042,9,39,5.819048,9.9,8,8,NA,NA,NA,NA,66.681818,74,13,31.772727,43,23
4/30/14,0.029353,0.048,12,44,9.104167,40.1,22,38,2.8,0,2.8,12,59.5,66,15,37.416667,52,6
5/1/14,0.031,0.053,11,49,21.104167,46.7,22,43,6.6,0,6.6,28,63.083333,73,15,36.125,69,2
5/2/14,0.033176,0.055,11,51,23.025,49.3,23,46,6,0,6,25,69.166667,80,14,29.5,60,4
5/3/14,0.052412,0.066,11,87,22,47.1,7,44,8.2,0,8.2,34,73.875,89,16,31.75,63,5
5/4/14,0.057412,0.063,11,77,6.040909,13.1,7,12,7.8,0,7.8,33,78.75,93,14,27.541667,44,5
5/5/14,0.054647,0.061,11,71,6.604167,13.1,6,12,8.2,0,8.2,34,77.083333,89,15,40.125,59,6
5/5/14,0.054647,0.061,11,71,6.604167,13.1,6,12,8.2,0,8.2,34,77.083333,89,15,40.125,59,6
5/6/14,0.045353,0.051,14,47,5.1625,8.6,7,8,10,0,10,42,76.875,86,14,55.666667,79,6
5/7/14,0.037118,0.045,15,42,5.195455,8.5,6,8,11.3,0,11.3,47,76.416667,83,17,63.625,75,6
5/8/14,0.020471,0.026,14,24,11.225,23.3,11,22,10.6,0,10.6,44,69.958333,76,0,86.625,93,23
5/9/14,0.036824,0.052,11,48,8.8,14.7,6,13,13.5,0,13.5,54,77.083333,86,13,65.166667,93,0
5/10/14,0.035882,0.046,9,43,6.4,10.1,2,9,8.7,0,8.7,36,76.958333,86,14,62.5,83,4
5/11/14,0.030471,0.036,10,33,3.585,5.7,14,5,10.9,0,10.9,45,79.458333,87,15,66.833333,82,2
5/11/14,0.030471,0.036,10,33,3.585,5.7,14,5,11.7,0,11.7,49,79.458333,87,15,66.833333,82,2
5/12/14,0.020294,0.025,10,23,6.566667,15.2,16,14,11.7,0,11.7,49,71.875,82,11,80.791667,92,16
5/13/14,0.034529,0.038,12,35,4.05,5.8,6,5,3.2,0,3.2,13,61.041667,67,15,59.833333,83,23
5/14/14,0.036941,0.049,11,45,6.904167,19.1,6,18,4.6,0,4.6,19,62.5,71,15,52.666667,88,0
5/15/14,0.049588,0.057,11,58,12.033333,33.4,6,31,6.1,0,6.1,25,68.875,82,15,39.416667,71,1
